Entity,Code,Year,Multiparty elections (best estimate) (re-estimate)
Finland,FIN,1940,1
Finland,FIN,1941,1
Finland,FIN,1942,1
Finland,FIN,1943,1
Finland,FIN,1944,1
Finland,FIN,1945,1
Finland,FIN,1946,1
Finland,FIN,1947,1
Finland,FIN,1948,1
Finland,FIN,1949,1
Finland,FIN,1950,1
Finland,FIN,1951,1
Finland,FIN,1952,1
Finland,FIN,1953,1
Finland,FIN,1954,1
Finland,FIN,1955,1
Finland,FIN,1956,1
Finland,FIN,1957,1
Finland,FIN,1958,1
Finland,FIN,1959,1
Finland,FIN,1960,1
Finland,FIN,1961,1
Finland,FIN,1962,1
Finland,FIN,1963,1
Finland,FIN,1964,1
Finland,FIN,1965,1
Finland,FIN,1966,1
Finland,FIN,1967,1
Finland,FIN,1968,1
Finland,FIN,1969,1
Finland,FIN,1970,1
Finland,FIN,1971,1
Finland,FIN,1972,1
Finland,FIN,1973,1
Finland,FIN,1974,1
Finland,FIN,1975,1
Finland,FIN,1976,1
Finland,FIN,1977,1
Finland,FIN,1978,1
Finland,FIN,1979,1
Finland,FIN,1980,1
Finland,FIN,1981,1
Finland,FIN,1982,1
Finland,FIN,1983,1
Finland,FIN,1984,1
Finland,FIN,1985,1
Finland,FIN,1986,1
Finland,FIN,1987,1
Finland,FIN,1988,1
Finland,FIN,1989,1
Finland,FIN,1990,1
Finland,FIN,1991,1
Finland,FIN,1992,1
Finland,FIN,1993,1
Finland,FIN,1994,1
Finland,FIN,1995,1
Finland,FIN,1996,1
Finland,FIN,1997,1
Finland,FIN,1998,1
Finland,FIN,1999,1
Finland,FIN,2000,1
Finland,FIN,2001,1
Finland,FIN,2002,1
Finland,FIN,2003,1
Finland,FIN,2004,1
Finland,FIN,2005,1
Finland,FIN,2006,1
Finland,FIN,2007,1
Finland,FIN,2008,1
Finland,FIN,2009,1
Finland,FIN,2010,1
Finland,FIN,2011,1
Finland,FIN,2012,1
Finland,FIN,2013,1
Finland,FIN,2014,1
Finland,FIN,2015,1
Finland,FIN,2016,1
Finland,FIN,2017,1
Finland,FIN,2018,1
Finland,FIN,2019,1
Finland,FIN,2020,1
Finland,FIN,2021,1
Finland,FIN,2022,1
Finland,FIN,2023,1
France,FRA,1789,1
France,FRA,1790,1
France,FRA,1791,1
France,FRA,1792,1
France,FRA,1793,1
France,FRA,1794,1
France,FRA,1795,1
France,FRA,1796,1
France,FRA,1797,1
France,FRA,1798,1
France,FRA,1799,1
France,FRA,1800,1
France,FRA,1801,1
France,FRA,1802,1
France,FRA,1803,1
France,FRA,1804,1
France,FRA,1805,1
France,FRA,1806,1
France,FRA,1807,1
France,FRA,1808,1
France,FRA,1809,1
France,FRA,1810,1
France,FRA,1811,1
France,FRA,1812,1
France,FRA,1813,1
France,FRA,1814,1
France,FRA,1815,1
France,FRA,1816,1
France,FRA,1817,1
France,FRA,1818,1
France,FRA,1819,1
France,FRA,1820,1
France,FRA,1821,1
France,FRA,1822,1
France,FRA,1823,1
France,FRA,1824,1
France,FRA,1825,1
France,FRA,1826,1
France,FRA,1827,1
France,FRA,1828,1
France,FRA,1829,1
France,FRA,1830,1
France,FRA,1831,1
France,FRA,1832,1
France,FRA,1833,1
France,FRA,1834,1
France,FRA,1835,1
France,FRA,1836,1
France,FRA,1837,1
France,FRA,1838,1
France,FRA,1839,1
France,FRA,1840,1
France,FRA,1841,1
France,FRA,1842,1
France,FRA,1843,1
France,FRA,1844,1
France,FRA,1845,1
France,FRA,1846,1
France,FRA,1847,1
France,FRA,1848,1
France,FRA,1849,1
France,FRA,1850,1
France,FRA,1851,1
France,FRA,1852,1
France,FRA,1853,1
France,FRA,1854,1
France,FRA,1855,1
France,FRA,1856,1
France,FRA,1857,1
France,FRA,1858,1
France,FRA,1859,1
France,FRA,1860,1
France,FRA,1861,1
France,FRA,1862,1
France,FRA,1863,1
France,FRA,1864,1
France,FRA,1865,1
France,FRA,1866,1
France,FRA,1867,1
France,FRA,1868,1
France,FRA,1869,1
France,FRA,1870,1
France,FRA,1871,1
France,FRA,1872,1
France,FRA,1873,1
France,FRA,1874,1
France,FRA,1875,1
France,FRA,1876,1
France,FRA,1877,1
France,FRA,1878,1
France,FRA,1879,1
France,FRA,1880,1
France,FRA,1881,1
France,FRA,1882,1
France,FRA,1883,1
France,FRA,1884,1
France,FRA,1885,1
France,FRA,1886,1
France,FRA,1887,1
France,FRA,1888,1
France,FRA,1889,1
France,FRA,1890,1
France,FRA,1891,1
France,FRA,1892,1
France,FRA,1893,1
France,FRA,1894,1
France,FRA,1895,1
France,FRA,1896,1
France,FRA,1897,1
France,FRA,1898,1
France,FRA,1899,1
France,FRA,1900,1
France,FRA,1901,1
France,FRA,1902,1
France,FRA,1903,1
France,FRA,1904,1
France,FRA,1905,1
France,FRA,1906,1
France,FRA,1907,1
France,FRA,1908,1
France,FRA,1909,1
France,FRA,1910,1
France,FRA,1911,1
France,FRA,1912,1
France,FRA,1913,1
France,FRA,1914,1
France,FRA,1915,1
France,FRA,1916,1
France,FRA,1917,1
France,FRA,1918,1
France,FRA,1919,1
France,FRA,1920,1
France,FRA,1921,1
France,FRA,1922,1
France,FRA,1923,1
France,FRA,1924,1
France,FRA,1925,1
France,FRA,1926,1
France,FRA,1927,1
France,FRA,1928,1
France,FRA,1929,1
France,FRA,1930,1
France,FRA,1931,1
France,FRA,1932,1
France,FRA,1933,1
France,FRA,1934,1
France,FRA,1935,1
France,FRA,1936,1
France,FRA,1937,1
France,FRA,1938,1
France,FRA,1939,1
France,FRA,1940,1
France,FRA,1945,1
France,FRA,1946,1
France,FRA,1947,1
France,FRA,1948,1
France,FRA,1949,1
France,FRA,1950,1
France,FRA,1951,1
France,FRA,1952,1
France,FRA,1953,1
France,FRA,1954,1
France,FRA,1955,1
France,FRA,1956,1
France,FRA,1957,1
France,FRA,1958,1
France,FRA,1959,1
France,FRA,1960,1
France,FRA,1961,1
France,FRA,1962,1
France,FRA,1963,1
France,FRA,1964,1
France,FRA,1965,1
France,FRA,1966,1
France,FRA,1967,1
France,FRA,1968,1
France,FRA,1969,1
France,FRA,1970,1
France,FRA,1971,1
France,FRA,1972,1
France,FRA,1973,1
France,FRA,1974,1
France,FRA,1975,1
France,FRA,1976,1
France,FRA,1977,1
France,FRA,1978,1
France,FRA,1979,1
France,FRA,1980,1
France,FRA,1981,1
France,FRA,1982,1
France,FRA,1983,1
France,FRA,1984,1
France,FRA,1985,1
France,FRA,1986,1
France,FRA,1987,1
France,FRA,1988,1
France,FRA,1989,1
France,FRA,1990,1
France,FRA,1991,1
France,FRA,1992,1
France,FRA,1993,1
France,FRA,1994,1
France,FRA,1995,1
France,FRA,1996,1
France,FRA,1997,1
France,FRA,1998,1
France,FRA,1999,1
France,FRA,2000,1
France,FRA,2001,1
France,FRA,2002,1
France,FRA,2003,1
France,FRA,2004,1
France,FRA,2005,1
France,FRA,2006,1
France,FRA,2007,1
France,FRA,2008,1
France,FRA,2009,1
France,FRA,2010,1
France,FRA,2011,1
France,FRA,2012,1
France,FRA,2013,1
France,FRA,2014,1
France,FRA,2015,1
France,FRA,2016,1
France,FRA,2017,1
France,FRA,2018,1
France,FRA,2019,1
France,FRA,2020,1
France,FRA,2021,1
France,FRA,2022,1
France,FRA,2023,1
Gabon,GAB,1946,0
Gabon,GAB,1947,0
Gabon,GAB,1948,0
Gabon,GAB,1949,0
Gabon,GAB,1950,0
Gabon,GAB,1951,0
Gabon,GAB,1952,1
Gabon,GAB,1953,1
Gabon,GAB,1954,1
Gabon,GAB,1955,1
Gabon,GAB,1956,1
Gabon,GAB,1957,1
Gabon,GAB,1958,1
Gabon,GAB,1959,1
Gabon,GAB,1960,1
Gabon,GAB,1961,1
Gabon,GAB,1962,1
Gabon,GAB,1963,1
Gabon,GAB,1964,0
Gabon,GAB,1965,0
Gabon,GAB,1966,0
Gabon,GAB,1967,0
Gabon,GAB,1968,0
Gabon,GAB,1969,0
Gabon,GAB,1970,0
Gabon,GAB,1971,0
Gabon,GAB,1972,0
Gabon,GAB,1973,0
Gabon,GAB,1974,0
Gabon,GAB,1975,0
Gabon,GAB,1976,0
Gabon,GAB,1977,0
Gabon,GAB,1978,0
Gabon,GAB,1979,0
Gabon,GAB,1980,0
Gabon,GAB,1981,0
Gabon,GAB,1982,0
Gabon,GAB,1983,0
Gabon,GAB,1984,0
Gabon,GAB,1985,0
Gabon,GAB,1986,0
Gabon,GAB,1987,0
Gabon,GAB,1988,0
Gabon,GAB,1989,0
Gabon,GAB,1990,1
Gabon,GAB,1991,1
Gabon,GAB,1992,1
Gabon,GAB,1993,1
Gabon,GAB,1994,1
Gabon,GAB,1995,1
Gabon,GAB,1996,1
Gabon,GAB,1997,1
Gabon,GAB,1998,1
Gabon,GAB,1999,1
Gabon,GAB,2000,1
Gabon,GAB,2001,1
Gabon,GAB,2002,1
Gabon,GAB,2003,1
Gabon,GAB,2004,1
Gabon,GAB,2005,1
Gabon,GAB,2006,1
Gabon,GAB,2007,1
Gabon,GAB,2008,1
Gabon,GAB,2009,1
Gabon,GAB,2010,1
Gabon,GAB,2011,1
Gabon,GAB,2012,1
Gabon,GAB,2013,1
Gabon,GAB,2014,1
Gabon,GAB,2015,1
Gabon,GAB,2016,1
Gabon,GAB,2017,1
Gabon,GAB,2018,1
Gabon,GAB,2019,1
Gabon,GAB,2020,1
Gabon,GAB,2021,1
Gabon,GAB,2022,1
Gabon,GAB,2023,1
Gambia,GMB,1947,1
Gambia,GMB,1948,1
Gambia,GMB,1949,1
Gambia,GMB,1950,1
Gambia,GMB,1951,0
Gambia,GMB,1952,0
Gambia,GMB,1953,0
Gambia,GMB,1954,0
Gambia,GMB,1955,0
Gambia,GMB,1956,0
Gambia,GMB,1957,0
Gambia,GMB,1958,0
Gambia,GMB,1959,0
Gambia,GMB,1960,1
Gambia,GMB,1961,1
Gambia,GMB,1962,1
Gambia,GMB,1963,1
Gambia,GMB,1964,1
Gambia,GMB,1965,1
Gambia,GMB,1966,1
Gambia,GMB,1967,1
Gambia,GMB,1968,1
Gambia,GMB,1969,1
Gambia,GMB,1970,1
Gambia,GMB,1971,1
Gambia,GMB,1972,1
Gambia,GMB,1973,1
Gambia,GMB,1974,1
Gambia,GMB,1975,1
Gambia,GMB,1976,1
Gambia,GMB,1977,1
Gambia,GMB,1978,1
Gambia,GMB,1979,1
Gambia,GMB,1980,1
Gambia,GMB,1981,1
Gambia,GMB,1982,1
Gambia,GMB,1983,1
Gambia,GMB,1984,1
Gambia,GMB,1985,1
Gambia,GMB,1986,1
Gambia,GMB,1987,1
Gambia,GMB,1988,1
Gambia,GMB,1989,1
Gambia,GMB,1990,1
Gambia,GMB,1991,1
Gambia,GMB,1992,1
Gambia,GMB,1993,1
Gambia,GMB,1994,1
Gambia,GMB,1996,1
Gambia,GMB,1997,1
Gambia,GMB,1998,1
Gambia,GMB,1999,1
Gambia,GMB,2000,1
Gambia,GMB,2001,1
Gambia,GMB,2002,1
Gambia,GMB,2003,1
Gambia,GMB,2004,1
Gambia,GMB,2005,1
Gambia,GMB,2006,1
Gambia,GMB,2007,1
Gambia,GMB,2008,1
Gambia,GMB,2009,1
Gambia,GMB,2010,1
Gambia,GMB,2011,1
Gambia,GMB,2012,1
Gambia,GMB,2013,1
Gambia,GMB,2014,1
Gambia,GMB,2015,1
Gambia,GMB,2016,1
Gambia,GMB,2017,1
Gambia,GMB,2018,1
Gambia,GMB,2019,1
Gambia,GMB,2020,1
Gambia,GMB,2021,1
Gambia,GMB,2022,1
Gambia,GMB,2023,1
Georgia,GEO,1917,1
Georgia,GEO,1918,1
Georgia,GEO,1919,1
Georgia,GEO,1920,1
Georgia,GEO,1921,1
Georgia,GEO,1922,1
Georgia,GEO,1923,1
Georgia,GEO,1924,1
Georgia,GEO,1925,1
Georgia,GEO,1926,1
Georgia,GEO,1927,1
Georgia,GEO,1928,1
Georgia,GEO,1929,1
Georgia,GEO,1930,1
Georgia,GEO,1931,1
Georgia,GEO,1932,1
Georgia,GEO,1933,1
Georgia,GEO,1934,1
Georgia,GEO,1935,1
Georgia,GEO,1936,1
Georgia,GEO,1937,0
Georgia,GEO,1938,0
Georgia,GEO,1939,0
Georgia,GEO,1940,0
Georgia,GEO,1941,0
Georgia,GEO,1942,0
Georgia,GEO,1943,0
Georgia,GEO,1944,0
Georgia,GEO,1945,0
Georgia,GEO,1946,0
Georgia,GEO,1947,0
Georgia,GEO,1948,0
Georgia,GEO,1949,0
Georgia,GEO,1950,0
Georgia,GEO,1951,0
Georgia,GEO,1952,0
Georgia,GEO,1953,0
Georgia,GEO,1954,0
Georgia,GEO,1955,0
Georgia,GEO,1956,0
Georgia,GEO,1957,0
Georgia,GEO,1958,0
Georgia,GEO,1959,0
Georgia,GEO,1960,0
Georgia,GEO,1961,0
Georgia,GEO,1962,0
Georgia,GEO,1963,0
Georgia,GEO,1964,0
Georgia,GEO,1965,0
Georgia,GEO,1966,0
Georgia,GEO,1967,0
Georgia,GEO,1968,0
Georgia,GEO,1969,0
Georgia,GEO,1970,0
Georgia,GEO,1971,0
Georgia,GEO,1972,0
Georgia,GEO,1973,0
Georgia,GEO,1974,0
Georgia,GEO,1975,0
Georgia,GEO,1976,0
Georgia,GEO,1977,0
Georgia,GEO,1978,0
Georgia,GEO,1979,0
Georgia,GEO,1980,0
Georgia,GEO,1981,0
Georgia,GEO,1982,0
Georgia,GEO,1983,0
Georgia,GEO,1984,0
Georgia,GEO,1985,0
Georgia,GEO,1986,0
Georgia,GEO,1987,0
Georgia,GEO,1988,0
Georgia,GEO,1989,1
Georgia,GEO,1990,1
Georgia,GEO,1991,1
Georgia,GEO,1992,1
Georgia,GEO,1993,1
Georgia,GEO,1994,1
Georgia,GEO,1995,1
Georgia,GEO,1996,1
Georgia,GEO,1997,1
Georgia,GEO,1998,1
Georgia,GEO,1999,1
Georgia,GEO,2000,1
Georgia,GEO,2001,1
Georgia,GEO,2002,1
Georgia,GEO,2003,1
Georgia,GEO,2004,1
Georgia,GEO,2005,1
Georgia,GEO,2006,1
Georgia,GEO,2007,1
Georgia,GEO,2008,1
Georgia,GEO,2009,1
Georgia,GEO,2010,1
Georgia,GEO,2011,1
Georgia,GEO,2012,1
Georgia,GEO,2013,1
Georgia,GEO,2014,1
Georgia,GEO,2015,1
Georgia,GEO,2016,1
Georgia,GEO,2017,1
Georgia,GEO,2018,1
Georgia,GEO,2019,1
Georgia,GEO,2020,1
Georgia,GEO,2021,1
Georgia,GEO,2022,1
Georgia,GEO,2023,1
Germany,DEU,1848,1
Germany,DEU,1849,1
Germany,DEU,1850,1
Germany,DEU,1851,1
Germany,DEU,1852,1
Germany,DEU,1853,1
Germany,DEU,1854,1
Germany,DEU,1855,1
Germany,DEU,1856,1
Germany,DEU,1857,1
Germany,DEU,1858,1
Germany,DEU,1859,1
Germany,DEU,1860,1
Germany,DEU,1861,1
Germany,DEU,1862,1
Germany,DEU,1863,1
Germany,DEU,1864,1
Germany,DEU,1865,1
Germany,DEU,1866,1
Germany,DEU,1867,1
Germany,DEU,1868,1
Germany,DEU,1869,1
Germany,DEU,1870,1
Germany,DEU,1871,1
Germany,DEU,1872,1
Germany,DEU,1873,1
Germany,DEU,1874,1
Germany,DEU,1875,1
Germany,DEU,1876,1
Germany,DEU,1877,1
Germany,DEU,1878,1
Germany,DEU,1879,1
Germany,DEU,1880,1
Germany,DEU,1881,1
Germany,DEU,1882,1
Germany,DEU,1883,1
Germany,DEU,1884,1
Germany,DEU,1885,1
Germany,DEU,1886,1
Germany,DEU,1887,1
Germany,DEU,1888,1
Germany,DEU,1889,1
Germany,DEU,1890,1
Germany,DEU,1891,1
Germany,DEU,1892,1
Germany,DEU,1893,1
Germany,DEU,1894,1
Germany,DEU,1895,1
Germany,DEU,1896,1
Germany,DEU,1897,1
Germany,DEU,1898,1
Germany,DEU,1899,1
Germany,DEU,1900,1
Germany,DEU,1901,1
Germany,DEU,1902,1
Germany,DEU,1903,1
Germany,DEU,1904,1
Germany,DEU,1905,1
Germany,DEU,1906,1
Germany,DEU,1907,1
Germany,DEU,1908,1
Germany,DEU,1909,1
Germany,DEU,1910,1
Germany,DEU,1911,1
Germany,DEU,1912,1
Germany,DEU,1913,1
Germany,DEU,1914,1
Germany,DEU,1915,1
Germany,DEU,1916,1
Germany,DEU,1917,1
Germany,DEU,1918,1
Germany,DEU,1919,1
Germany,DEU,1920,1
Germany,DEU,1921,1
Germany,DEU,1922,1
Germany,DEU,1923,1
Germany,DEU,1924,1
Germany,DEU,1925,1
Germany,DEU,1926,1
Germany,DEU,1927,1
Germany,DEU,1928,1
Germany,DEU,1929,1
Germany,DEU,1930,1
Germany,DEU,1931,1
Germany,DEU,1932,1
Germany,DEU,1933,1
Germany,DEU,1936,0
Germany,DEU,1938,0
Germany,DEU,1991,1
Germany,DEU,1992,1
Germany,DEU,1993,1
Germany,DEU,1994,1
Germany,DEU,1995,1
Germany,DEU,1996,1
Germany,DEU,1997,1
Germany,DEU,1998,1
Germany,DEU,1999,1
Germany,DEU,2000,1
Germany,DEU,2001,1
Germany,DEU,2002,1
Germany,DEU,2003,1
Germany,DEU,2004,1
Germany,DEU,2005,1
Germany,DEU,2006,1
Germany,DEU,2007,1
Germany,DEU,2008,1
Germany,DEU,2009,1
Germany,DEU,2010,1
Germany,DEU,2011,1
Germany,DEU,2012,1
Germany,DEU,2013,1
Germany,DEU,2014,1
Germany,DEU,2015,1
Germany,DEU,2016,1
Germany,DEU,2017,1
Germany,DEU,2018,1
Germany,DEU,2019,1
Germany,DEU,2020,1
Germany,DEU,2021,1
Germany,DEU,2022,1
Germany,DEU,2023,1
Ghana,GHA,1951,1
Ghana,GHA,1952,1
Ghana,GHA,1953,1
Ghana,GHA,1954,1
Ghana,GHA,1955,1
Ghana,GHA,1956,1
Ghana,GHA,1957,1
Ghana,GHA,1958,1
Ghana,GHA,1959,1
Ghana,GHA,1960,1
Ghana,GHA,1961,1
Ghana,GHA,1962,1
Ghana,GHA,1963,1
Ghana,GHA,1964,1
Ghana,GHA,1965,1
Ghana,GHA,1966,1
Ghana,GHA,1969,1
Ghana,GHA,1970,1
Ghana,GHA,1971,1
Ghana,GHA,1972,1
Ghana,GHA,1979,1
Ghana,GHA,1980,1
Ghana,GHA,1992,1
Ghana,GHA,1993,1
Ghana,GHA,1994,1
Ghana,GHA,1995,1
Ghana,GHA,1996,1
Ghana,GHA,1997,1
Ghana,GHA,1998,1
Ghana,GHA,1999,1
Ghana,GHA,2000,1
Ghana,GHA,2001,1
Ghana,GHA,2002,1
Ghana,GHA,2003,1
Ghana,GHA,2004,1
Ghana,GHA,2005,1
Ghana,GHA,2006,1
Ghana,GHA,2007,1
Ghana,GHA,2008,1
Ghana,GHA,2009,1
Ghana,GHA,2010,1
Ghana,GHA,2011,1
Ghana,GHA,2012,1
Ghana,GHA,2013,1
Ghana,GHA,2014,1
Ghana,GHA,2015,1
Ghana,GHA,2016,1
Ghana,GHA,2017,1
Ghana,GHA,2018,1
Ghana,GHA,2019,1
Ghana,GHA,2020,1
Ghana,GHA,2021,1
Ghana,GHA,2022,1
Ghana,GHA,2023,1
Greece,GRC,1843,1
Greece,GRC,1844,1
Greece,GRC,1845,1
Greece,GRC,1846,1
Greece,GRC,1847,1
Greece,GRC,1848,1
Greece,GRC,1849,1
Greece,GRC,1850,1
Greece,GRC,1851,1
Greece,GRC,1852,1
Greece,GRC,1853,1
Greece,GRC,1854,1
Greece,GRC,1855,1
Greece,GRC,1856,1
Greece,GRC,1857,1
Greece,GRC,1858,1
Greece,GRC,1859,1
Greece,GRC,1860,1
Greece,GRC,1861,1
Greece,GRC,1862,1
Greece,GRC,1863,1
Greece,GRC,1864,1
Greece,GRC,1865,1
Greece,GRC,1866,1
Greece,GRC,1867,1
Greece,GRC,1868,1
Greece,GRC,1869,1
Greece,GRC,1870,1
Greece,GRC,1871,1
Greece,GRC,1872,1
Greece,GRC,1873,1
Greece,GRC,1874,1
Greece,GRC,1875,1
Greece,GRC,1876,1
Greece,GRC,1877,1
Greece,GRC,1878,1
Greece,GRC,1879,1
Greece,GRC,1880,1
Greece,GRC,1881,1
Greece,GRC,1882,1
Greece,GRC,1883,1
Greece,GRC,1884,1
Greece,GRC,1885,1
Greece,GRC,1886,1
Greece,GRC,1887,1
Greece,GRC,1888,1
Greece,GRC,1889,1
Greece,GRC,1890,1
Greece,GRC,1891,1
Greece,GRC,1892,1
Greece,GRC,1893,1
Greece,GRC,1894,1
Greece,GRC,1895,1
Greece,GRC,1896,1
Greece,GRC,1897,1
Greece,GRC,1898,1
Greece,GRC,1899,1
Greece,GRC,1900,1
Greece,GRC,1901,1
Greece,GRC,1902,1
Greece,GRC,1903,1
Greece,GRC,1904,1
Greece,GRC,1905,1
Greece,GRC,1906,1
Greece,GRC,1907,1
Greece,GRC,1908,1
Greece,GRC,1909,1
Greece,GRC,1910,1
Greece,GRC,1911,1
Greece,GRC,1912,1
Greece,GRC,1913,1
Greece,GRC,1914,1
Greece,GRC,1915,1
Greece,GRC,1917,1
Greece,GRC,1918,1
Greece,GRC,1919,1
Greece,GRC,1920,1
Greece,GRC,1921,1
Greece,GRC,1922,1
Greece,GRC,1923,1
Greece,GRC,1924,1
Greece,GRC,1925,1
Greece,GRC,1926,1
Greece,GRC,1927,1
Greece,GRC,1928,1
Greece,GRC,1929,1
Greece,GRC,1930,1
Greece,GRC,1931,1
Greece,GRC,1932,1
Greece,GRC,1933,1
Greece,GRC,1934,1
Greece,GRC,1935,1
Greece,GRC,1936,1
Greece,GRC,1946,1
Greece,GRC,1947,1
Greece,GRC,1948,1
Greece,GRC,1949,1
Greece,GRC,1950,1
Greece,GRC,1951,1
Greece,GRC,1952,1
Greece,GRC,1953,1
Greece,GRC,1954,1
Greece,GRC,1955,1
Greece,GRC,1956,1
Greece,GRC,1957,1
Greece,GRC,1958,1
Greece,GRC,1959,1
Greece,GRC,1960,1
Greece,GRC,1961,1
Greece,GRC,1962,1
Greece,GRC,1963,1
Greece,GRC,1964,1
Greece,GRC,1965,1
Greece,GRC,1966,1
Greece,GRC,1967,1
Greece,GRC,1974,1
Greece,GRC,1975,1
Greece,GRC,1976,1
Greece,GRC,1977,1
Greece,GRC,1978,1
Greece,GRC,1979,1
Greece,GRC,1980,1
Greece,GRC,1981,1
Greece,GRC,1982,1
Greece,GRC,1983,1
Greece,GRC,1984,1
Greece,GRC,1985,1
Greece,GRC,1986,1
Greece,GRC,1987,1
Greece,GRC,1988,1
Greece,GRC,1989,1
Greece,GRC,1990,1
Greece,GRC,1991,1
Greece,GRC,1992,1
Greece,GRC,1993,1
Greece,GRC,1994,1
Greece,GRC,1995,1
Greece,GRC,1996,1
Greece,GRC,1997,1
Greece,GRC,1998,1
Greece,GRC,1999,1
Greece,GRC,2000,1
Greece,GRC,2001,1
Greece,GRC,2002,1
Greece,GRC,2003,1
Greece,GRC,2004,1
Greece,GRC,2005,1
Greece,GRC,2006,1
Greece,GRC,2007,1
Greece,GRC,2008,1
Greece,GRC,2009,1
Greece,GRC,2010,1
Greece,GRC,2011,1
Greece,GRC,2012,1
Greece,GRC,2013,1
Greece,GRC,2014,1
Greece,GRC,2015,1
Greece,GRC,2016,1
Greece,GRC,2017,1
Greece,GRC,2018,1
Greece,GRC,2019,1
Greece,GRC,2020,1
Greece,GRC,2021,1
Greece,GRC,2022,1
Greece,GRC,2023,1
Guatemala,GTM,1852,0
Guatemala,GTM,1853,0
Guatemala,GTM,1854,0
Guatemala,GTM,1855,0
Guatemala,GTM,1856,0
Guatemala,GTM,1857,0
Guatemala,GTM,1858,0
Guatemala,GTM,1859,0
Guatemala,GTM,1860,0
Guatemala,GTM,1861,0
Guatemala,GTM,1862,0
Guatemala,GTM,1863,0
Guatemala,GTM,1864,0
Guatemala,GTM,1865,0
Guatemala,GTM,1866,0
Guatemala,GTM,1867,0
Guatemala,GTM,1868,0
Guatemala,GTM,1869,0
Guatemala,GTM,1870,0
Guatemala,GTM,1871,0
Guatemala,GTM,1872,0
Guatemala,GTM,1873,0
Guatemala,GTM,1874,0
Guatemala,GTM,1875,0
Guatemala,GTM,1876,0
Guatemala,GTM,1877,0
Guatemala,GTM,1878,0
Guatemala,GTM,1879,0
Guatemala,GTM,1880,0
Guatemala,GTM,1881,0
Guatemala,GTM,1882,0
Guatemala,GTM,1883,0
Guatemala,GTM,1884,0
Guatemala,GTM,1885,0
Guatemala,GTM,1891,1
Guatemala,GTM,1892,1
Guatemala,GTM,1893,1
Guatemala,GTM,1894,1
Guatemala,GTM,1895,1
Guatemala,GTM,1896,1
Guatemala,GTM,1897,1
Guatemala,GTM,1898,0
Guatemala,GTM,1899,0
Guatemala,GTM,1900,0
Guatemala,GTM,1901,0
Guatemala,GTM,1902,0
Guatemala,GTM,1903,0
Guatemala,GTM,1904,0
Guatemala,GTM,1905,0
Guatemala,GTM,1906,0
Guatemala,GTM,1907,0
Guatemala,GTM,1908,0
Guatemala,GTM,1909,0
Guatemala,GTM,1910,0
Guatemala,GTM,1911,0
Guatemala,GTM,1912,0
Guatemala,GTM,1913,0
Guatemala,GTM,1914,0
Guatemala,GTM,1915,0
Guatemala,GTM,1916,0
Guatemala,GTM,1917,0
Guatemala,GTM,1918,0
Guatemala,GTM,1919,0
Guatemala,GTM,1920,0
Guatemala,GTM,1921,0
Guatemala,GTM,1922,1
Guatemala,GTM,1923,0
Guatemala,GTM,1924,0
Guatemala,GTM,1925,1
Guatemala,GTM,1926,1
Guatemala,GTM,1927,1
Guatemala,GTM,1928,1
Guatemala,GTM,1929,0
Guatemala,GTM,1930,0
Guatemala,GTM,1931,0
Guatemala,GTM,1932,0
Guatemala,GTM,1933,0
Guatemala,GTM,1934,0
Guatemala,GTM,1935,0
Guatemala,GTM,1936,0
Guatemala,GTM,1937,0
Guatemala,GTM,1938,0
Guatemala,GTM,1939,0
Guatemala,GTM,1940,0
Guatemala,GTM,1941,0
Guatemala,GTM,1942,0
Guatemala,GTM,1943,0
Guatemala,GTM,1944,1
Guatemala,GTM,1945,1
Guatemala,GTM,1946,1
Guatemala,GTM,1947,1
Guatemala,GTM,1948,1
Guatemala,GTM,1949,1
Guatemala,GTM,1950,1
Guatemala,GTM,1951,1
Guatemala,GTM,1952,1
Guatemala,GTM,1953,1
Guatemala,GTM,1954,1
Guatemala,GTM,1955,0
Guatemala,GTM,1956,0
Guatemala,GTM,1957,0
Guatemala,GTM,1958,0
Guatemala,GTM,1959,0
Guatemala,GTM,1960,0
Guatemala,GTM,1961,0
Guatemala,GTM,1962,0
Guatemala,GTM,1963,0
Guatemala,GTM,1964,0
Guatemala,GTM,1966,0
Guatemala,GTM,1967,0
Guatemala,GTM,1968,0
Guatemala,GTM,1969,0
Guatemala,GTM,1970,0
Guatemala,GTM,1971,0
Guatemala,GTM,1972,0
Guatemala,GTM,1973,0
Guatemala,GTM,1974,0
Guatemala,GTM,1975,0
Guatemala,GTM,1976,0
Guatemala,GTM,1977,0
Guatemala,GTM,1978,0
Guatemala,GTM,1979,0
Guatemala,GTM,1980,0
Guatemala,GTM,1981,0
Guatemala,GTM,1982,0
Guatemala,GTM,1984,0
Guatemala,GTM,1985,1
Guatemala,GTM,1986,1
Guatemala,GTM,1987,1
Guatemala,GTM,1988,1
Guatemala,GTM,1989,1
Guatemala,GTM,1990,1
Guatemala,GTM,1991,1
Guatemala,GTM,1992,1
Guatemala,GTM,1993,1
Guatemala,GTM,1994,1
Guatemala,GTM,1995,1
Guatemala,GTM,1996,1
Guatemala,GTM,1997,1
Guatemala,GTM,1998,1
Guatemala,GTM,1999,1
Guatemala,GTM,2000,1
Guatemala,GTM,2001,1
Guatemala,GTM,2002,1
Guatemala,GTM,2003,1
Guatemala,GTM,2004,1
Guatemala,GTM,2005,1
